pubmed articles,sample_id
22461079,"['lp_2486', 'lp_3059', 'lp_3127']"
26511725,"['lp_2486', 'lp_3059', 'lp_3127']"
25481370,"['lp_2486', 'lp_3059', 'lp_3127']"
28093322,"['lp_2486', 'lp_3059', 'lp_3127']"
25912863,"['lp_2486', 'lp_3059', 'lp_3127']"
25212764,"['lp_2486', 'lp_3059', 'lp_3127']"
18379843,"['lp_2486', 'lp_3059', 'lp_3127']"
28163824,"['lp_2486', 'lp_3059', 'lp_3127']"
25661844,"['lp_2486', 'lp_3059', 'lp_3127']"
25351253,"['lp_2486', 'lp_3059', 'lp_3127']"
23221537,"['lp_2486', 'lp_3059', 'lp_3127']"
28712957,"['lp_2578', 'lp_0796', 'lp_0373']"
22283494,"['lp_2578', 'lp_0796', 'lp_0373']"
29477805,"['lp_2578', 'lp_2991', 'lp_0373']"
26439428,"['lp_2714', 'lp_2991', 'lp_0373']"
23527145,"['lp_2991', 'lp_2943', 'lp_0373']"
15474471,"['lp_0271', 'lp_0272', 'lp_2945']"
7601825,"['lp_0271', 'lp_0272', 'lp_2945']"
27068590,"['lp_0271', 'lp_0272', 'lp_2945']"
9546183,"['lp_0271', 'lp_0272', 'lp_2945']"
25647642,"['lp_0271', 'lp_0272', 'lp_2945']"
16758158,"['lp_0271', 'lp_0272', 'lp_2945']"
25862228,"['lp_0271', 'lp_0272', 'lp_2945']"
12844210,"['lp_0271', 'lp_0272', 'lp_2945']"
18388975,"['lp_0271', 'lp_0272', 'lp_2945']"
1639814,"['lp_0271', 'lp_0272', 'lp_2945']"
24750362,"['lp_0271', 'lp_0272', 'lp_2945']"
21501384,"['lp_0271', 'lp_0272', 'lp_2945']"
11229892,"['lp_0271', 'lp_0272', 'lp_2945']"
17420004,"['lp_0271', 'lp_0272', 'lp_2945']"
24334092,"['lp_0271', 'lp_0272', 'lp_2945']"
20333439,"['lp_0271', 'lp_0272', 'lp_2945']"
15118811,"['lp_0271', 'lp_0272', 'lp_2945']"
7649179,"['lp_0271', 'lp_0272', 'lp_2945']"
8383109,"['lp_0271', 'lp_0272', 'lp_2945']"
15345383,"['lp_0271', 'lp_0272', 'lp_2945']"
16030014,"['lp_0271', 'lp_0272', 'lp_2945']"
2254264,"['lp_0271', 'lp_0272', 'lp_2945']"
12743737,"['lp_0271', 'lp_0272', 'lp_2945']"
28800848,"['lp_0271', 'lp_0272', 'lp_2945']"
29859669,"['lp_0271', 'lp_0272', 'lp_2945']"
2244788,"['lp_0271', 'lp_0272', 'lp_2945']"
28966611,"['lp_0271', 'lp_0272', 'lp_2945']"
27815071,"['lp_0271', 'lp_0272', 'lp_2945']"
26083754,"['lp_0271', 'lp_0272', 'lp_2945']"
29199988,"['lp_0271', 'lp_0272', 'lp_2945']"
5309907,"['lp_0271', 'lp_0272', 'lp_2945']"
28719183,"['lp_0271', 'lp_0272', 'lp_2945']"
29482557,"['lp_0271', 'lp_0272', 'lp_2945']"
11430429,"['lp_0271', 'lp_0272', 'lp_2945']"
29392561,"['lp_0271', 'lp_0272', 'lp_2945']"
29602385,"['lp_0271', 'lp_0272', 'lp_2945']"
27506494,"['lp_0271', 'lp_0272', 'lp_2945']"
27784942,"['lp_0271', 'lp_0272', 'lp_2945']"
27610105,"['lp_0271', 'lp_0272', 'lp_2945']"
29123334,"['lp_0271', 'lp_0272', 'lp_2945']"
25423449,"['lp_0796', 'lp_2943', 'lp_0373']"
23811500,"['lp_2943', 'lp_3050', 'lp_0373']"
17177514,"['lp_0050', 'lp_2714']"
22963406,"['lp_0050', 'lp_1002']"
28621109,"['lp_0050', 'lp_2991']"
19286810,"['lp_0050', 'lp_2714']"
20944212,"['lp_0050', 'lp_2714']"
11425700,"['lp_0172', 'lp_0173']"
9286992,"['lp_0172', 'lp_0173']"
10618236,"['lp_0172', 'lp_0173']"
15292123,"['lp_0172', 'lp_0173']"
10094627,"['lp_0172', 'lp_0173']"
17322317,"['lp_0172', 'lp_0173']"
11133951,"['lp_0172', 'lp_0173']"
9352913,"['lp_0172', 'lp_0173']"
8878037,"['lp_0172', 'lp_0173']"
11929549,"['lp_0172', 'lp_0173']"
17129387,"['lp_0172', 'lp_0173']"
18416820,"['lp_0172', 'lp_0173']"
15345406,"['lp_0172', 'lp_0173']"
16452408,"['lp_0172', 'lp_0173']"
11934508,"['lp_0172', 'lp_0173']"
17496092,"['lp_0172', 'lp_0173']"
9457849,"['lp_0172', 'lp_0173']"
15175288,"['lp_0172', 'lp_0173']"
21645132,"['lp_0172', 'lp_0173']"
7592486,"['lp_0172', 'lp_0173']"
9044287,"['lp_0172', 'lp_0173']"
21989394,"['lp_0172', 'lp_0173']"
17183215,"['lp_0172', 'lp_0173']"
15277745,"['lp_0172', 'lp_0173']"
15916606,"['lp_0172', 'lp_0173']"
17183218,"['lp_0172', 'lp_0173']"
11029416,"['lp_0172', 'lp_0173']"
10613875,"['lp_0172', 'lp_0173']"
9335287,"['lp_0172', 'lp_0173']"
18371204,"['lp_0172', 'lp_0173']"
26712933,"['lp_0172', 'lp_0173']"
9829942,"['lp_0172', 'lp_0173']"
11489864,"['lp_0172', 'lp_0173']"
12296976,"['lp_0172', 'lp_0173']"
11931563,"['lp_0172', 'lp_0173']"
11274109,"['lp_0172', 'lp_0173']"
7476184,"['lp_0172', 'lp_0173']"
26030923,"['lp_0172', 'lp_0173']"
11065368,"['lp_0172', 'lp_0173']"
16267306,"['lp_0172', 'lp_0173']"
21964732,"['lp_0172', 'lp_0173']"
19011066,"['lp_0172', 'lp_0173']"
18490461,"['lp_0172', 'lp_0173']"
2670898,"['lp_0172', 'lp_0173']"
14993310,"['lp_0172', 'lp_0173']"
9388231,"['lp_0172', 'lp_0173']"
12228270,"['lp_0172', 'lp_0173']"
11004180,"['lp_0172', 'lp_0173']"
18096372,"['lp_0172', 'lp_0173']"
22846451,"['lp_0172', 'lp_0173']"
10844647,"['lp_0172', 'lp_0173']"
26077560,"['lp_0172', 'lp_0173']"
25157083,"['lp_0172', 'lp_0173']"
18223086,"['lp_0172', 'lp_0173']"
15231787,"['lp_0172', 'lp_0173']"
11361075,"['lp_0172', 'lp_0173']"
17981974,"['lp_0172', 'lp_0173']"
19450265,"['lp_0172', 'lp_0173']"
17905980,"['lp_0172', 'lp_0173']"
16075200,"['lp_0172', 'lp_0173']"
25487891,"['lp_0172', 'lp_0173']"
7592460,"['lp_0172', 'lp_0173']"
10941796,"['lp_0172', 'lp_0173']"
29517411,"['lp_0172', 'lp_0173']"
8664499,"['lp_0600', 'lp_0373']"
16930615,"['lp_0600', 'lp_0373']"
9495006,"['lp_0600', 'lp_0373']"
16624436,"['lp_0600', 'lp_0373']"
16157307,"['lp_0600', 'lp_0373']"
18410340,"['lp_0600', 'lp_0373']"
18819405,"['lp_0600', 'lp_0373']"
19843212,"['lp_0600', 'lp_0373']"
17046707,"['lp_0600', 'lp_0373']"
16000709,"['lp_0600', 'lp_0373']"
18267320,"['lp_0600', 'lp_0373']"
15610418,"['lp_0600', 'lp_0373']"
16814424,"['lp_0600', 'lp_0373']"
18511886,"['lp_0600', 'lp_0373']"
10873644,"['lp_0600', 'lp_0373']"
7736599,"['lp_0600', 'lp_0373']"
16313422,"['lp_0600', 'lp_0373']"
17961648,"['lp_0600', 'lp_0373']"
19523147,"['lp_0600', 'lp_0373']"
16033468,"['lp_0600', 'lp_0373']"
15954662,"['lp_0600', 'lp_0373']"
17541504,"['lp_0600', 'lp_0373']"
19243442,"['lp_0600', 'lp_0373']"
19066885,"['lp_0600', 'lp_0373']"
16245871,"['lp_0600', 'lp_0373']"
19060397,"['lp_0600', 'lp_0373']"
16233128,"['lp_0600', 'lp_0373']"
19246745,"['lp_0600', 'lp_0373']"
12061783,"['lp_0600', 'lp_0373']"
19399991,"['lp_0600', 'lp_0373']"
18535826,"['lp_0600', 'lp_0373']"
17957113,"['lp_0600', 'lp_0373']"
18217938,"['lp_0600', 'lp_0373']"
16461726,"['lp_0600', 'lp_0373']"
19146533,"['lp_0600', 'lp_0373']"
18557944,"['lp_0600', 'lp_0373']"
18834642,"['lp_0600', 'lp_0373']"
18634821,"['lp_0600', 'lp_0373']"
19519532,"['lp_0600', 'lp_0373']"
19618275,"['lp_0600', 'lp_0373']"
18759446,"['lp_0600', 'lp_0373']"
18469106,"['lp_0600', 'lp_0373']"
19393172,"['lp_0600', 'lp_0373']"
17399831,"['lp_0600', 'lp_0373']"
16271156,"['lp_0600', 'lp_0373']"
19552789,"['lp_0600', 'lp_0373']"
9011036,"['lp_0600', 'lp_0373']"
19535397,"['lp_0600', 'lp_0373']"
18422938,"['lp_0600', 'lp_0373']"
19481123,"['lp_0600', 'lp_0373']"
19407995,"['lp_0600', 'lp_0373']"
18423015,"['lp_0600', 'lp_0373']"
17481763,"['lp_0600', 'lp_0373']"
12859771,"['lp_0600', 'lp_0373']"
2119600,"['lp_0600', 'lp_0373']"
27576355,"['lp_0600', 'lp_0373']"
22642479,"['lp_0600', 'lp_0373']"
16340407,"['lp_0600', 'lp_0373']"
13254861,"['lp_0600', 'lp_0373']"
13549395,"['lp_0600', 'lp_0373']"
18149986,"['lp_0600', 'lp_0373']"
13408244,"['lp_0600', 'lp_0373']"
13264376,"['lp_0600', 'lp_0373']"
19956615,"['lp_0775', 'lp_2943']"
23726792,"['lp_0775', 'lp_2991']"
22416715,"['lp_0775', 'lp_2991']"
24118739,"['lp_0775', 'lp_2991']"
26608167,"['lp_0775', 'lp_2578']"
20923582,"['lp_0775', 'lp_2991']"
20070917,"['lp_0775', 'lp_2991']"
24562327,"['lp_0775', 'lp_2943']"
16490333,"['lp_0789', 'lp_3014']"
25135489,"['lp_0789', 'lp_3014']"
16048934,"['lp_0789', 'lp_3014']"
9709204,"['lp_0789', 'lp_3014']"
16482441,"['lp_0789', 'lp_3014']"
18926917,"['lp_0789', 'lp_3014']"
24320237,"['lp_0789', 'lp_3014']"
1777389,"['lp_0789', 'lp_3014']"
23534959,"['lp_0789', 'lp_3014']"
22286996,"['lp_0789', 'lp_3014']"
7430338,"['lp_0789', 'lp_3014']"
11569257,"['lp_0789', 'lp_3014']"
17324959,"['lp_0789', 'lp_3014']"
17172520,"['lp_0789', 'lp_3014']"
7429637,"['lp_0789', 'lp_3014']"
26198124,"['lp_0789', 'lp_3014']"
27793096,"['lp_0789', 'lp_3014']"
2928636,"['lp_0789', 'lp_3014']"
3827251,"['lp_0789', 'lp_3014']"
27752783,"['lp_0789', 'lp_3014']"
21282650,"['lp_0789', 'lp_3014']"
22922030,"['lp_0789', 'lp_3014']"
8890152,"['lp_0789', 'lp_3014']"
3394445,"['lp_0789', 'lp_3014']"
16503361,"['lp_0789', 'lp_3014']"
7747966,"['lp_0789', 'lp_3014']"
19200307,"['lp_0789', 'lp_3014']"
16923896,"['lp_0789', 'lp_3014']"
9106216,"['lp_0789', 'lp_3014']"
16181789,"['lp_0789', 'lp_3014']"
28819629,"['lp_0789', 'lp_3014']"
16990938,"['lp_0789', 'lp_3014']"
9624475,"['lp_0789', 'lp_3014']"
7345565,"['lp_0789', 'lp_3014']"
11759047,"['lp_0789', 'lp_3014']"
16386389,"['lp_0789', 'lp_3014']"
15215130,"['lp_0789', 'lp_3014']"
6803594,"['lp_0789', 'lp_3014']"
23059632,"['lp_0789', 'lp_3014']"
17848374,"['lp_0789', 'lp_3014']"
18607587,"['lp_0789', 'lp_3014']"
12709327,"['lp_0789', 'lp_3014']"
1367977,"['lp_0789', 'lp_3014']"
25809213,"['lp_0789', 'lp_3014']"
25291116,"['lp_0789', 'lp_3014']"
14576095,"['lp_0789', 'lp_3014']"
26178377,"['lp_0789', 'lp_3014']"
708586,"['lp_0789', 'lp_3014']"
25423758,"['lp_0789', 'lp_3014']"
27943001,"['lp_0789', 'lp_3014']"
16752267,"['lp_0789', 'lp_3014']"
8432600,"['lp_0789', 'lp_3014']"
7276143,"['lp_0789', 'lp_3014']"
1787188,"['lp_0789', 'lp_3014']"
23380729,"['lp_0789', 'lp_3014']"
16549678,"['lp_0789', 'lp_3014']"
23313673,"['lp_0789', 'lp_3014']"
24958375,"['lp_0789', 'lp_3014']"
8365700,"['lp_0789', 'lp_3014']"
4949481,"['lp_0789', 'lp_3014']"
6798,"['lp_0789', 'lp_3014']"
24000282,"['lp_0789', 'lp_3014']"
22447603,"['lp_0789', 'lp_3014']"
25213027,"['lp_0789', 'lp_3014']"
27217919,"['lp_0789', 'lp_3014']"
25720152,"['lp_0789', 'lp_3014']"
20418431,"['lp_0789', 'lp_3014']"
3281899,"['lp_0789', 'lp_3014']"
26481103,"['lp_0789', 'lp_3014']"
26468740,"['lp_0789', 'lp_3014']"
29760099,"['lp_0789', 'lp_3014']"
26439865,"['lp_0789', 'lp_3014']"
24649377,"['lp_0789', 'lp_3014']"
28729697,"['lp_0789', 'lp_3014']"
29608387,"['lp_0789', 'lp_3014']"
28266573,"['lp_0789', 'lp_3014']"
21255363,"['lp_1002', 'lp_2631']"
23216623,"['lp_1002', 'lp_0796']"
17712554,"['lp_1002', 'lp_1760']"
27260363,"['lp_1002', 'lp_0796']"
22352374,"['lp_1002', 'lp_0796']"
16061395,"['lp_1002', 'lp_2631']"
20127235,"['lp_1002', 'lp_0796']"
28045590,"['lp_1002', 'lp_0796']"
19242690,"['lp_1002', 'lp_0796']"
21757926,"['lp_1002', 'lp_0796']"
23203636,"['lp_1002', 'lp_0796']"
29619637,"['lp_1008', 'lp_1088']"
28624630,"['lp_1008', 'lp_1088']"
27785719,"['lp_1008', 'lp_1088']"
29654460,"['lp_1008', 'lp_1088']"
28382444,"['lp_1008', 'lp_1088']"
28942473,"['lp_1008', 'lp_1088']"
26408117,"['lp_1008', 'lp_1088']"
29742169,"['lp_1008', 'lp_1088']"
26520261,"['lp_1008', 'lp_1088']"
29238931,"['lp_1008', 'lp_1088']"
25874437,"['lp_1008', 'lp_1088']"
26743648,"['lp_1008', 'lp_1088']"
29705897,"['lp_1008', 'lp_1088']"
29282664,"['lp_1008', 'lp_1088']"
24558343,"['lp_1008', 'lp_1088']"
26062459,"['lp_1008', 'lp_1088']"
29090434,"['lp_1008', 'lp_1088']"
12267619,"['lp_1008', 'lp_1088']"
27966083,"['lp_1008', 'lp_1088']"
28378312,"['lp_1008', 'lp_1088']"
28555393,"['lp_1008', 'lp_1088']"
26620862,"['lp_1008', 'lp_1088']"
27522202,"['lp_1008', 'lp_1088']"
27180840,"['lp_1008', 'lp_1088']"
29353358,"['lp_1008', 'lp_1088']"
27139801,"['lp_1008', 'lp_1088']"
27878709,"['lp_1008', 'lp_1088']"
28929456,"['lp_1008', 'lp_1088']"
26282441,"['lp_1008', 'lp_1088']"
27072031,"['lp_1008', 'lp_1088']"
26179643,"['lp_1008', 'lp_1088']"
29315964,"['lp_1008', 'lp_1088']"
22103244,"['lp_1008', 'lp_1088']"
29782534,"['lp_1008', 'lp_1088']"
26635224,"['lp_1008', 'lp_1088']"
26857005,"['lp_1008', 'lp_1088']"
25994273,"['lp_1008', 'lp_1088']"
28251538,"['lp_1008', 'lp_1088']"
28108924,"['lp_1008', 'lp_1088']"
29235026,"['lp_1008', 'lp_1088']"
26983914,"['lp_1008', 'lp_1088']"
27068914,"['lp_1008', 'lp_1088']"
27984791,"['lp_1008', 'lp_1088']"
24568940,"['lp_1008', 'lp_1088']"
22946207,"['lp_1008', 'lp_1088']"
12290720,"['lp_1008', 'lp_1088']"
28753507,"['lp_1008', 'lp_1088']"
29247415,"['lp_1008', 'lp_1088']"
29464597,"['lp_1008', 'lp_1088']"
29674792,"['lp_1008', 'lp_1088']"
25261518,"['lp_1424', 'lp_1425']"
21895894,"['lp_1424', 'lp_1425']"
27637884,"['lp_1424', 'lp_1425']"
16099486,"['lp_1424', 'lp_1425']"
26690311,"['lp_1424', 'lp_1425']"
14690369,"['lp_1424', 'lp_1425']"
11412317,"['lp_1424', 'lp_1425']"
27871334,"['lp_1424', 'lp_1425']"
22351494,"['lp_1424', 'lp_1425']"
25475296,"['lp_1424', 'lp_1425']"
28071017,"['lp_1424', 'lp_1425']"
25370078,"['lp_1424', 'lp_1425']"
27240933,"['lp_1424', 'lp_1425']"
19376463,"['lp_1424', 'lp_1425']"
26095293,"['lp_1424', 'lp_1425']"
27148172,"['lp_1424', 'lp_1425']"
23022427,"['lp_1424', 'lp_1425']"
23383718,"['lp_1424', 'lp_1425']"
18071845,"['lp_1424', 'lp_1425']"
22034238,"['lp_1424', 'lp_1425']"
16524605,"['lp_1424', 'lp_1425']"
29433231,"['lp_1424', 'lp_1425']"
22797656,"['lp_1424', 'lp_1425']"
14672188,"['lp_1424', 'lp_1425']"
26308368,"['lp_1424', 'lp_1425']"
27602554,"['lp_1424', 'lp_1425']"
24334091,"['lp_1424', 'lp_1425']"
23605727,"['lp_1424', 'lp_1425']"
25790992,"['lp_1424', 'lp_1425']"
14633037,"['lp_1424', 'lp_1425']"
11549028,"['lp_1424', 'lp_1425']"
16385120,"['lp_1424', 'lp_1425']"
1510572,"['lp_1424', 'lp_1425']"
25846933,"['lp_1424', 'lp_1425']"
17451990,"['lp_1424', 'lp_1425']"
25547838,"['lp_1424', 'lp_1425']"
11157345,"['lp_1424', 'lp_1425']"
26437637,"['lp_1424', 'lp_1425']"
25039289,"['lp_1424', 'lp_1425']"
20688231,"['lp_1424', 'lp_1425']"
24242246,"['lp_1424', 'lp_1425']"
20028439,"['lp_1424', 'lp_1425']"
25536445,"['lp_1424', 'lp_1425']"
23851099,"['lp_1424', 'lp_1425']"
24764016,"['lp_1424', 'lp_1425']"
26830743,"['lp_1424', 'lp_1425']"
20038704,"['lp_1760', 'lp_2631']"
15043875,"['lp_1760', 'lp_2631']"
16672457,"['lp_1760', 'lp_2631']"
17516048,"['lp_1760', 'lp_2631']"
20386955,"['lp_1760', 'lp_2631']"
23759865,"['lp_1760', 'lp_0796']"
15691936,"['lp_1760', 'lp_2631']"
21995443,"['lp_1760', 'lp_2631']"
23001008,"['lp_1760', 'lp_0796']"
15960667,"['lp_1760', 'lp_2631']"
12741535,"['lp_1760', 'lp_2631']"
23684391,"['lp_1760', 'lp_2631']"
27418433,"['lp_1760', 'lp_2631']"
20416373,"['lp_2376', 'lp_2943']"
22706054,"['lp_2578', 'lp_0373']"
26185907,"['lp_2578', 'lp_2991']"
29795550,"['lp_2578', 'lp_0373']"
26920474,"['lp_2631', 'lp_0796']"
23498181,"['lp_2631', 'lp_0796']"
23117417,"['lp_2631', 'lp_0796']"
18031349,"['lp_2631', 'lp_0796']"
26915995,"['lp_2631', 'lp_0796']"
22814499,"['lp_2631', 'lp_0796']"
21336688,"['lp_2631', 'lp_0796']"
17672304,"['lp_2631', 'lp_0796']"
12764567,"['lp_2631', 'lp_0796']"
23852706,"['lp_2631', 'lp_0796']"
17340878,"['lp_2631', 'lp_0373']"
24228753,"['lp_2631', 'lp_0796']"
21949063,"['lp_2631', 'lp_2714']"
16030216,"['lp_2714', 'lp_2991']"
21131525,"['lp_2714', 'lp_0373']"
18805979,"['lp_2714', 'lp_2991']"
27107126,"['lp_2991', 'lp_0373']"
27487802,"['lp_2991', 'lp_0373']"
26718464,"['lp_2991', 'lp_0373']"
16385118,"['lp_2991', 'lp_0373']"
26279684,"['lp_2991', 'lp_0373']"
25444879,"['lp_2991', 'lp_0373']"
21037001,"['lp_2991', 'lp_0373']"
29379071,"['lp_2991', 'lp_0373']"
26627851,"['lp_2991', 'lp_2943']"
28045137,"['lp_2991', 'lp_0373']"
22559291,"['lp_2991', 'lp_0373']"
29027118,"['lp_2991', 'lp_0373']"
28779118,"['lp_2991', 'lp_0373']"
29568414,"['lp_2991', 'lp_0373']"
29414317,"['lp_2991', 'lp_2943']"
29162929,"['lp_2991', 'lp_2943']"
24407651,"['lp_2991', 'lp_0373']"
29482992,"['lp_2991', 'lp_2943']"
15746322,"['lp_3050', 'lp_0373']"
23098256,"['lp_3050', 'lp_0373']"
11735117,"['lp_3050', 'lp_0373']"
18698135,"['lp_3050', 'lp_0373']"
28163128,"['lp_3050', 'lp_0373']"
12553826,"['lp_3050', 'lp_0373']"
27014926,"['lp_3050', 'lp_0373']"
21442551,"['lp_3050', 'lp_0373']"
12020349,"['lp_3050', 'lp_0373']"
19266319,"['lp_3050', 'lp_0373']"
18667852,"['lp_3050', 'lp_0373']"
28118755,"['lp_3050', 'lp_0373']"
17459326,"['lp_3050', 'lp_0373']"
19473032,"['lp_3050', 'lp_0373']"
29393700,"['lp_3050', 'lp_0373']"
12757596,"['lp_3050', 'lp_0373']"
14871895,"['lp_3050', 'lp_0373']"
20601517,"['lp_3050', 'lp_0373']"
20602988,"['lp_3050', 'lp_0373']"
20464388,"['lp_3050', 'lp_0373']"
18399627,"['lp_3050', 'lp_0373']"
22404040,"['lp_3050', 'lp_0373']"
12192069,"['lp_3050', 'lp_0373']"
21143932,"['lp_3050', 'lp_0373']"
20224007,"['lp_3050', 'lp_0373']"
12957811,"['lp_3050', 'lp_0373']"
17699491,"['lp_3050', 'lp_0373']"
2669121,"['lp_3050', 'lp_0373']"
10960116,"['lp_3050', 'lp_0373']"
11546787,"['lp_3050', 'lp_0373']"
2008903,"['lp_3050', 'lp_0373']"
29198849,"['lp_3050', 'lp_0373']"
17506826,"['lp_3050', 'lp_0373']"
17032224,"['lp_3050', 'lp_0373']"
15985073,"['lp_3050', 'lp_0373']"
20576301,"['lp_3050', 'lp_0373']"
15583401,"['lp_3050', 'lp_0373']"
1434280,"['lp_3050', 'lp_0373']"
12771711,"['lp_3050', 'lp_0373']"
19028028,"['lp_3050', 'lp_0373']"
19118878,"['lp_3050', 'lp_0373']"
18059564,"['lp_3050', 'lp_0373']"
29223342,"['lp_3050', 'lp_0373']"
26641915,"['lp_3050', 'lp_0373']"
21264418,"['lp_3050', 'lp_0373']"
14915956,"['lp_3050', 'lp_0373']"
21782782,"['lp_3050', 'lp_0373']"
29620872,"['lp_3050', 'lp_0373']"
29124192,"['lp_3050', 'lp_0373']"
25509376,"['lp_3050', 'lp_0373']"
13727916,"['lp_3050', 'lp_0373']"
